Name	Description	sw480.1	sw480.2	sw480.3	sw480_APC_1	sw480_APC_2	sw480_APC_3	sw480_CONTROL_1	sw480_CONTROL_2	sw480_CONTROL_3
NM_018994	FBXO42	6.882813454	7.318529606	6.976346016	5.74668026	5.958118916	5.66999054	6.851503372	6.484303951	6.196068287
NR_073501	SZRD1	49.72062302	47.28781128	49.3506279	55.04931641	55.73032379	56.03466797	50.29322433	52.18547058	49.42477798
NM_198546	SPATA21	0	0	0	0	0	0	0	0	0
NM_018090	NECAP2	18.20023727	18.2521286	19.72466469	21.91525841	23.5354023	20.96356773	16.44454575	18.364851	18.44734955
NR_023386	CROCCP3	0.683965445	0.707576096	0.461280733	0.265494913	0.331262469	0.345009804	0.389584482	0.361495823	0.34947449
NM_017940	NBPF1	3.551682234	3.989067316	3.566712856	2.988962412	2.751660824	2.691396236	3.121883392	3.068460703	3.068650484
NR_026752	CROCCP2	7.034309864	7.763520241	7.230436802	5.356188774	5.238939285	5.596261024	5.601187229	5.619353771	5.418083668
NR_027504	MST1P2	1.007976413	1.003172994	0.596132815	0.324395329	0.38547951	0.370808482	0.450771153	0.449873656	0.590170741
NR_037446_2	MIR3675	0	0	0	0	0	0	0	0	0
NR_026567	ESPNP	0.263724625	0.238607168	0.189055532	0.565826952	0.378209889	0.229778245	0.07076323	0.026750889	0.068122454
NM_001271733	MST1L	0.206981838	0.164796382	0.11221122	0.030530779	0.065303594	0.132248819	0.081455536	0.023094704	0.078415744
NR_002729	MST1P9	0.219788715	0.174993068	0.108322032	0.032419857	0.069344223	0.140431657	0.075683609	0.024523677	0.083267674
NM_014675	CROCC	2.83063817	2.939947844	2.668517113	2.840646744	2.396806717	2.674263716	1.785205364	2.146079779	1.746081471
NM_002403	MFAP2	10.61845016	11.4848938	10.25027466	2.934060574	2.261129618	2.756805658	2.244799376	2.496871471	1.994794011
NM_022089	ATP13A2	16.3570652	15.13609028	14.80030251	25.09633064	22.58053207	23.58530235	13.58320141	14.95957851	13.68316364
NM_003000	SDHB	78.30789948	78.94250488	79.22531891	108.2470474	117.0982971	106.3941269	79.74131012	80.97225952	84.51795959
NM_007365	PADI2	0.088580444	0.165296853	0.16371201	1.361044407	0.931582868	0.931501031	0.130724669	0.111191243	0.125846222
NM_013358	PADI1	18.6231041	20.87146187	18.03482246	3.69229579	3.209229708	3.624002934	20.18791199	20.19087219	19.61293602
NM_016233	PADI3	2.379109383	4.117208958	3.121781111	9.551843643	9.641703606	10.19859123	5.322447777	4.869534492	5.22428894
NM_012387	PADI4	0	0	0	0	0	0.045425866	0.062952727	0	0
NM_207421	PADI6	0.02059231	0	0	0	0	0	0	0	0
NM_018715	RCC2	33.36664581	32.13454056	31.59539413	44.68227386	46.59083176	47.72558975	27.40833664	27.42228889	27.07371712
NM_018125	ARHGEF10L	2.504701376	2.503463984	2.087409496	1.131092668	0.768763125	0.881452918	1.988319993	1.967089295	2.168656111
NM_030812	ACTL8	0.259589285	0.25835222	0.153525084	0.740285277	0.382206768	0.552872658	0.178777635	0.231716469	0.2950387
NM_032880	IGSF21	0.248505965	0.24732174	0.146970257	0	0	0	0.391187698	0.13863951	0.258905053
NM_152375	KLHDC7A	1.538034201	1.654302001	1.374783635	0.150305375	0.140653893	0.183113754	1.898540616	1.716114283	2.06293726
NM_001135254	PAX7	0	0	0	0	0	0	0	0	0
NM_152232	TAS1R2	0	0	0	0	0	0	0	0	0
NM_003748	ALDH4A1	9.853265762	8.754619598	9.304091454	8.734457016	8.169841766	8.19649601	11.36600971	11.40838909	11.94270897
NR_039844	MIR4695	0	0	0	0	0	0	0	0	0
NM_001136265	IFFO2	6.308806419	6.155145168	6.079808235	5.121029377	5.198165894	5.404568672	6.239494324	6.041574955	6.014487267
NM_020765	UBR4	9.870577812	11.91539478	11.76217365	11.40237141	9.83366394	10.16457367	11.37507248	9.998638153	11.86672115
NM_015047	EMC1	7.343111515	7.618028164	8.023241043	10.48960876	10.95939445	11.12028122	8.022485733	7.975161552	7.935723782
NM_016183	MRTO4	42.44355011	41.96631241	45.39770889	62.86745453	61.3787117	59.72846985	50.1221962	53.4287529	50.80822754
NR_040288	AKR7L	0.334033281	0.2701087	0.493881077	0.328476369	0.219560057	0.200087801	0.287558496	0.302826077	0.257053852
NM_012067	AKR7A3	0.428207189	0.697363555	0.38370961	0.344522983	0.409397244	0.041454304	0.421291202	0.304046154	0.516179025
NR_037847	LOC100506730	0.89246577	1.139229417	0.956192017	1.087484241	0.87737608	1.156991363	1.068932176	1.168981671	1.139295697
NM_003689	AKR7A2	16.73034477	14.8699007	16.36369896	10.72011566	11.11567402	9.860743523	16.02458191	16.34173965	16.00309944
NM_001040125	PQLC2	6.019949436	5.245019436	5.532598972	5.077126503	3.965361357	4.448662758	6.302111626	6.764771938	5.803147316
NR_038125	CAPZB	60.85479355	59.69104767	62.19308853	59.97874069	63.12505722	63.59865952	56.55327988	58.49163055	54.92420578
NM_001204083	MINOS1	20.38573265	20.13102913	20.51418877	25.89053154	28.21428108	26.27354431	22.82413101	23.23524094	22.86049271
NM_001204088	C1orf151-NBL1	25.81610489	26.47627258	26.91191864	29.08392334	29.81702995	30.63409424	26.21639061	27.12225533	25.67281532
NM_001204086	NBL1	25.89929008	26.71074677	27.02783012	29.27330589	29.75455475	30.62870598	26.42717361	27.15116119	26.01289749
NM_000871	HTR6	0.121747889	0.145401239	0.120005965	0	0.07682389	0	0.071868911	0.027168872	0
NM_181719	TMCO4	3.898552179	3.847640991	3.730692387	5.159516811	5.073786259	4.878087521	3.803623199	3.643077374	4.861723423
NM_015207	OTUD3	2.7662673	3.077845812	2.945993423	2.618148088	2.94042635	3.151131868	2.517287493	2.656259775	2.591926813
NM_014589	PLA2G2E	0.099198274	0	0	0	0	0	0	0	0.093953975
NM_000929	PLA2G5	0.025506631	0.10154032	0	0	0	0	0.050189339	0.056919787	0
NM_012400	PLA2G2D	0	0	0.024171758	0	0	0	0	0	0.023226185
NM_022819	PLA2G2F	0	0	0	0	0	0	0	0.019824583	0
NM_001105572	PLA2G2C	0	0.106135421	0	0	0	0.113564663	0	0	0.101005703
NM_152376	UBXN10	9.070234299	9.027010918	9.036594391	1.470572829	1.418881059	1.540574312	10.37904549	9.394945145	9.252728462
NR_033887	LOC339505	0	0	0	0	0	0.01359894	0	0	0
NM_018584	CAMK2N1	5.424808025	5.951122761	5.833300114	8.466596603	9.530213356	9.256123543	5.963906765	6.144625664	4.923931599
NM_024544	MUL1	10.16112423	10.83643532	11.04250145	12.0214262	11.78174686	11.34380817	11.25388908	11.31569195	10.38715076
NM_207334	FAM43B	0.729695141	0.52138716	0.461060852	0.275983125	0.196770713	0.199243978	0.368158847	0.313147038	0.354419738
NM_001785	CDA	4.987118244	5.56497097	4.568185329	20.50827789	19.23112488	19.36555862	5.104816437	5.452132702	6.107106209
NM_032409	PINK1	17.07179832	14.38765335	14.4466238	13.23378372	12.56784821	12.62911606	12.9008112	13.55681801	13.24503708
NM_005216	DDOST	109.821312	101.9028778	103.4792252	112.5527649	114.4453888	108.7938843	92.0628891	96.47276306	94.7609787
NM_020816	KIF17	0.741650164	0.509045482	0.668018341	0.075446092	0.147926986	0.149786323	0.528382957	0.684845388	0.617664039
NM_001103161	SH2D5	1.197028756	1.366888046	1.527662635	2.602044106	2.729806185	2.884880066	2.900849819	2.910258055	2.685186863
NM_016287	HP1BP3	53.26249313	50.99770737	50.16869736	47.78455353	49.65298462	50.51325226	50.80217361	48.3491478	50.59837341
NM_001198801	EIF4G3	17.6554203	18.17642784	17.5416851	10.8866148	10.91767883	11.36286449	17.07115555	16.87003899	16.04079247
NM_001113347	ECE1	22.38038635	21.75083351	22.92332268	47.42431259	46.25971603	47.28287888	19.59756279	18.58477402	18.81382942
NR_038404	LOC100506801	0.07507313	0.074715376	0.055499263	0.055368178	0.098691143	0.119917944	0.018465154	0.020941352	0.017776063
NR_046176	NBPF3	2.906429052	2.702718258	2.499825954	2.802902937	2.690781355	2.688752413	2.550353289	2.454122305	2.689004421
NM_000478	ALPL	0.762978435	0.555616498	0.660347164	0	0	0	1.244989634	1.100485921	1.304280996
NM_001145657	RAP1GAP	1.589584947	1.513226986	1.553217053	1.617511034	1.642661214	2.060735703	1.346323848	1.187563539	1.26989758
NM_032236	USP48	11.79601669	11.96598339	11.56324005	12.35536194	12.63326073	13.08016109	11.26478577	10.25172043	10.82390118
NM_001013693	LDLRAD2	2.877862453	2.612486839	2.634914398	3.552285194	2.975936174	3.449314356	2.013953686	2.028753519	2.155484915
NM_005529	HSPG2	4.919541359	5.303265095	4.902478695	7.244914532	6.25121069	6.891471386	3.805538177	3.60661459	4.169497013
NM_007352	CELA3B	0.048165064	0	0	0	0	0	0	0	0
NM_005747	CELA3A	0.05326302	0.053009201	0.052500952	0.052376948	0	0.056719732	0	0	0
NR_023918	LINC00339	6.444197178	7.024296761	6.438417435	4.871293545	5.532435417	4.2481637	6.512636185	6.163143158	5.563746452
NM_001039802	CDC42	77.26581573	80.56539154	81.32901764	88.59207916	89.2984314	89.29955292	68.82840729	71.92556	73.42036438
NM_030761	WNT4	0.086598448	0.110810272	0.060971014	0.072992407	0.052042197	0.026348166	0.048685588	0.082821578	0.08202026
NM_001083621	ZBTB40	3.809105873	4.27752161	4.178257465	3.77743721	3.373142719	3.993379354	3.700012922	3.752591848	3.317687273
NM_020526	EPHA8	0.03867859	0.048117843	0.028593894	0.057052713	0.040677499	0.051485989	0.028540418	0.053946204	0.091584444
NM_001114101	C1QC	0	0	0	0	0	0	0	0	0
NM_004442	EPHB2	5.982884407	6.773964405	6.73835516	11.67889786	12.14590549	11.46387386	8.424274445	9.25507164	8.636143684
NR_039832	MIR4684	0	0	0	0	0	0	0	0	0
NR_036214	MIR4253	0	0	0	0	0	0	0	0	0
NM_001242521	LOC729059	0.094724625	0.094273224	0	0	0	0	0	0	0
NM_001009999	KDM1A	35.51304626	32.86788559	34.51449966	36.02313614	37.34836197	35.54939651	36.14797211	34.52431488	35.77093887
NR_036057	MIR3115	0	0	0	0	0	0	0	0	0
NM_033631	LUZP1	7.149382114	8.016056061	7.68110466	9.023152351	9.027422905	8.668087006	7.543534279	7.831088066	7.391410828
NM_000864	HTR1D	0.068161637	0.050877616	0.0671864	0.402166307	0.483868539	0.362926245	0.083825938	0.209147602	0.177534893
NM_001102398	HNRNPR	85.30400085	85.65174866	86.06398773	85.60073853	91.26950836	89.26357269	87.8624649	87.58998871	89.05729675
NM_001077195	ZNF436	1.88163209	2.707339048	2.395226002	2.082942486	2.329418421	2.118247747	2.031076431	1.751578927	1.782156229
NR_033690	C1orf213	1.078413606	1.375132918	1.06298399	1.209602356	1.169588089	1.166345119	1.193620443	1.203276753	1.05332005
NM_003196	TCEA3	7.797760487	8.215323448	8.466821671	1.198130965	1.217298627	1.492093682	5.454183102	5.301938534	5.943033218
NM_017707	ASAP3	1.89541018	2.410371542	1.84522593	0.839895844	0.910549402	0.884616196	2.060485601	1.840719104	1.761961102
NM_004091	E2F2	3.656009674	3.675621033	3.420306206	2.790159225	2.729622602	2.585613728	3.18509531	3.093223095	3.171964407
NM_002167	ID3	0.896787643	0.698489308	0.614926398	2.415553808	2.009284735	2.200624704	0.421971291	1.044126749	0.849377334
NM_000975	RPL11	1004.747437	1097.028076	1135.405029	1274.117065	1394.606079	1345.922485	1170.090576	1201.935791	1208.265015
NM_003198	TCEB3	14.12245941	13.96761894	15.11495399	19.59630013	20.92685127	20.24279404	16.89439583	16.58639145	16.03250504
NR_038280	LOC100506963	7.799052715	6.431277752	7.775323391	8.501976967	10.3580904	9.206910133	8.769245148	7.458908558	8.146520615
NM_020362	PITHD1	20.07437897	20.27513695	18.9357872	21.64417648	22.86592102	22.45555878	31.11968422	31.30497169	26.17828941
NM_007260	LYPLA2	39.32588577	33.57264709	35.24462891	38.84718323	36.63427353	36.93635178	33.89097214	34.81791306	34.85200882
NM_000403	GALE	40.04569244	38.61676407	39.41434097	24.78694725	26.75813675	24.12953186	40.44799423	39.72499084	39.38739395
NM_000191	HMGCL	14.48085117	14.26234245	12.97067356	9.897060394	10.67941189	9.277978897	13.95138836	14.48141384	13.77220345
NM_000147	FUCA1	29.8255043	29.77421761	26.5871048	21.60990715	21.5512352	21.50620651	27.59259033	24.59628487	27.25450516
NM_001841	CNR2	0	0	0	0	0	0	0.026777076	0	0
NM_017761	PNRC2	40.20459747	40.86943436	39.49128723	39.12250137	42.42969894	42.19581223	46.46609879	44.68102264	46.07780838
NM_152372	MYOM3	1.757468462	1.724224806	1.469601154	0.196576104	0.13139534	0.230614588	0.876833737	0.929362774	0.923000574
NM_021258	IL22RA1	0.554532468	0.438265502	0.434063464	1.523652911	1.886793256	2.101559877	0.49743706	0.636936724	0.556111157
NM_170743	IFNLR1	0.857566118	0.979920864	0.772246063	1.290977478	1.258185387	1.589681387	1.208283901	1.039550185	1.273495317
NM_198173	GRHL3	0	0	0.016597548	0.198700145	0.283338845	0.161381364	0	0.056364283	0.031896539
NM_001199014	STPG1	1.266859174	1.22720015	1.132184863	2.009864807	1.829733849	1.492978454	1.395965695	1.677402496	1.423862696
NM_020448	NIPAL3	3.053848028	3.074738741	2.667892218	5.121810913	5.112455368	4.806950092	3.319868803	3.318027258	3.668205023
NR_045408	RCAN3AS	0	0	0.443994105	0.110736355	0.23685874	0	0	0.251296252	0.10665638
NM_013441	RCAN3	7.050209045	6.809224129	6.11062336	4.576412201	4.47430563	5.251733303	4.903275013	4.514524937	5.230149269
NM_001010980	NCMAP	0.31479913	0.313299	0.202885255	0.500062048	0.738536179	0.541524172	0.309714794	0.270190686	0.26375401
NM_005839	SRRM1	22.33733749	22.23089218	22.9497757	22.0140419	22.7426815	30.03779793	23.66799927	24.5399971	23.27324104
NM_013943	CLIC4	51.5018692	50.68174362	49.39035797	27.59927368	29.03538513	28.84342575	62.84716415	58.26731491	61.17255402
NM_001031680	RUNX3	10.70824814	10.21409035	10.33559895	6.173576832	6.789768219	6.697306156	7.983609676	7.638334274	7.69621563
NM_015484	SYF2	22.23816681	22.61920929	23.04546738	16.8422699	18.78428459	17.57287025	21.15682793	22.05262375	20.75351906
NM_020317	C1orf63	16.88361359	19.4286499	16.9670887	16.99186897	15.43259907	16.715168	15.83228874	15.04869843	15.83486748
NM_016124	RHD	0.034104876	0.033942353	0.033616919	0.050306279	0	0.072636493	0.067108095	0.019026842	0.048452795
NM_014313	TMEM50A	33.59843826	34.90034103	33.55212021	31.18218994	34.71683121	32.65023422	32.00279236	31.30685043	32.14021683
NM_020485	RHCE	0.119430304	0.267437637	0.147151917	0.117443487	0.31400615	0.063590594	0.235002741	0.166573063	0.311070114
NM_018202	TMEM57	4.53898859	4.871421814	5.151199341	3.160625696	3.457607985	3.422685623	4.393262863	4.831837177	4.31064558
NM_015627	LDLRAP1	10.53428268	9.28824234	9.864383698	13.67716503	13.65795135	12.25209999	9.70018959	9.017511368	9.33819294
NM_020379	MAN1C1	1.086625576	0.886186004	0.77355665	0.26713717	0.253951609	0.305358052	1.276951075	1.313476205	1.386532903
NM_020451	SEPN1	24.15478134	22.43037033	22.79789734	15.01282787	16.00887871	15.79445457	33.83665466	33.03614807	33.37665176
NR_024498	LOC646471	0.872825265	1.079251647	0.990691364	0.676240444	0.667587578	0.633729994	0.93679446	1.165710449	0.976987541
NM_019557	MTFR1L	12.10610485	11.36254597	10.89131451	7.431972504	7.610058308	6.971834183	14.30625534	13.14895916	14.57738686
NM_024037	AUNIP	7.03195858	6.905136108	7.324124336	7.975272655	8.627931595	9.260561943	10.79268074	10.72306919	10.90052986
NM_178422	PAQR7	5.257639885	5.343916416	5.135159492	5.10731554	5.125997543	4.833054066	5.691567898	6.062531948	5.933241844
NM_001145454	STMN1	82.2644043	84.96595764	81.34272003	60.09346771	64.79039001	64.52436829	129.9729004	124.1359711	125.8380966
NR_037481	MIR3917	126.2281952	119.4228821	111.6215363	82.75219727	95.60305786	97.91105652	191.1393738	164.0275421	187.9422913
NM_000437	PAFAH2	3.143291473	3.249148607	3.417458773	2.454227686	2.468661785	2.284200668	5.335599422	5.373746395	5.54535675
NM_004455	EXTL1	0.072211601	0.09582331	0.047452282	0.035505153	0.03797175	0.051265366	0.059204422	0.067143798	0.056995001
NM_001004434	SLC30A2	0.820461631	0.777668357	0.943509877	0.422616094	0.225987926	0.166420683	0.48048225	0.501322269	0.666074038
NM_032588	TRIM63	0	0.08149042	0	0	0	0	0.026852716	0	0
NM_001243533	PDIK1L	2.302043915	2.025442123	2.269107342	1.607588887	2.046750784	2.013263226	3.446531534	2.916025639	3.096717834
NM_024869	FAM110D	0.190195113	0.18928875	0.093736932	0.124687381	0.100012191	0.101269275	0.093561627	0.035369452	0.090070046
NM_015871	ZNF593	36.2507782	31.9294281	31.6966629	48.96986389	43.21266937	44.31069565	44.45345306	45.7635994	46.10809326
NM_006314	CNKSR1	5.619605541	5.498032093	5.032224655	5.151466846	4.30730772	5.233736992	6.428451061	6.419053078	5.611193657
NM_198137	CATSPER4	0.034044791	0	0	0	0	0	0.033494931	0	0
NM_022778	CEP85	10.43535614	10.82548904	10.39496231	10.02030277	9.631874084	9.844454765	13.20191479	13.04083729	13.1162138
NM_031286	SH3BGRL3	129.1576538	118.969429	125.6014481	58.11483002	53.81356049	60.48800659	114.02771	119.7952728	111.0034637
NM_183008	UBXN11	4.536353588	5.474766254	4.985408783	6.152948856	5.401413918	6.191143513	4.488736629	5.236129284	4.44468689
NM_001803	CD52	2.77421236	2.18975234	3.488870144	0.188142151	0.201212659	0.509354413	5.929399014	7.151492596	4.892676353
NM_001039775	AIM1L	1.71317029	1.622506022	1.625107288	0.181147352	0.222791731	0.196166992	2.58262229	2.230116367	2.355387688
NM_024674	LIN28A	0.024070533	0.035933744	0.011863071	0.011835051	0.012657249	0.012816342	0.047363538	0.026857521	0.034197003
NM_024887	DHDDS	9.537073135	10.22841835	9.643862724	9.849478722	10.25894356	9.645898819	10.69694996	11.3539753	11.1914196
NM_005517	HMGN2	481.4762878	456.4729614	472.7979126	384.6312561	409.5717468	422.4534607	496.2697144	503.852478	486.7660217
NM_002953	RPS6KA1	15.59980488	15.91623211	16.04645157	20.44877052	21.53585625	22.16034126	16.49188423	16.34446716	16.09097862
NR_031740	MIR1976	0	0	0	0	0	0	0	0	0
NM_006015	ARID1A	10.59602737	10.79195118	10.69402504	7.503551006	7.48037672	7.580391407	9.062955856	8.350733757	8.810015678
NM_001202554	PIGV	3.185245752	3.01156354	3.279213428	3.341073513	3.256807327	3.241210461	2.594090462	3.060429335	2.430241585
NM_032283	ZDHHC18	11.49641323	10.70642376	11.69600487	10.91167545	10.48818684	10.68557167	10.79592133	11.35072041	11.74864769
NM_006142	SFN	54.40795135	52.86899948	57.57657242	78.97176361	78.89448547	79.65140533	48.57748032	48.28728485	47.73890686
NM_018066	GPN2	14.46087456	13.08649731	13.37098503	19.41134834	17.39523315	17.71608734	14.41617393	14.74301815	13.02973652
NM_022078	GPATCH3	4.515548229	4.990857601	4.831172943	4.061095715	4.77277565	4.591127872	4.152396202	4.15223074	4.964556694
NM_021969	NR0B2	0	0.07565593	0	0.074753568	0.039973404	0.040475842	0.037395205	0.042409945	0
NM_006600	NUDC	76.28807068	68.52566528	75.09150696	77.32481384	73.33690643	78.94065857	77.75616455	82.77223969	78.6400528
NM_152365	C1orf172	0.348321855	0.399994552	0.264106303	5.822963238	5.410310745	6.04897213	0.553585947	0.328859389	0.406039596
NM_001013642	TRNP1	9.121558189	8.560048103	8.551271439	18.30524635	17.54364967	17.31543541	7.730523586	8.02046299	7.207267761
NM_052943	FAM46B	8.119423866	7.635177612	7.501797676	10.56575775	9.566288948	9.42648983	9.710073471	9.604459763	9.32843399
NM_003047	SLC9A1	4.808543205	4.420623302	4.860246181	5.239473343	4.649913311	5.185704708	4.770972252	5.069750309	5.142920017
NM_015023	WDTC1	14.7182188	14.57799435	13.69449425	10.09079742	9.712638855	10.46679783	13.71837139	13.09971905	13.17783737
NR_037580	TMEM222	15.70386219	13.50368595	15.47917747	15.92919922	15.66638565	16.61209297	13.50293636	14.20948029	14.79965019
NR_033926	LOC644961	0.327892959	0.398848265	0.323201597	0.519483745	0.574730754	0.504360735	0.394285351	0.426834077	0.293305039
NM_001193308	SYTL1	6.118556023	6.162764549	5.207501888	3.93868804	4.00557518	4.683936119	5.729626656	5.922205925	5.515805721
NM_004672	MAP3K6	6.306585312	6.009918213	5.347163677	3.699049473	3.134300947	3.363880873	4.864944935	5.143705368	5.370572567
NM_003665	FCN3	0	0.046588514	0	0	0	0	0.046055533	0.052231632	0
NM_207397	CD164L2	0.094170682	0.156203195	0.061882216	0.648228526	0.297112256	0.668548286	0.154416203	0.070049442	0.089192174
NM_005281	GPR3	4.479031563	4.048307896	4.279796124	3.77530241	3.436748266	3.820639849	3.192602158	3.28925848	4.025798798
NM_006990	WASF2	19.37152863	19.13508797	19.11116219	19.34246254	18.92129898	19.41312981	19.55314445	19.21917725	18.59753609
NM_001029882	AHDC1	4.529021263	4.078158855	3.848467112	4.49755621	3.957502365	4.411138058	3.058382273	3.227876186	3.71200633
NM_001042747	FGR	0.097202338	0.019347826	0.057486963	0	0.020445151	0	0.133885369	0.195222303	0.036825422
NM_022873	IFI6	22.24486732	18.78448868	19.87789917	9.059263229	8.979700089	8.673830986	23.59885406	25.44725037	24.47391891
NM_001143912	FAM76A	2.067017794	2.30736351	2.32654047	1.414601564	1.571628451	1.442655325	1.992410898	2.041427612	2.314896584
NM_177424	STX12	7.26447773	8.104312897	6.773901939	5.647014141	6.517846107	6.532937527	8.783428192	7.983042717	8.321899414
NM_138558	PPP1R8	23.34629059	23.84981346	22.95853615	19.68841553	20.86512566	21.63041878	22.86197281	23.19108009	23.74678802
